AP MAC,zoneId,apGroupId,AP Serial,AP Name,Zone Name,AP Description,AP Location,AP S/W Version,wifi24Channel,wifi50Channel,NAS IP (externalIp),NAS Port (externalPort),AP IP,AP Provisioned Method,AP Approved Time,AP Last Seen,Connected Client counts,Management VLAN
80:BC:37:0D:63:E0,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.12E+11,4.05E+15,Jain Kanakpura,SET - Academy Room No.208,Kanakpura Bangalore,5.2.2.0.301,6,104,125.17.13.54,49708,10.0.44.32,Discovered,1.68E+12,1.71E+12,0,1
80:BC:37:0D:64:00,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.12E+11,4.05E+15,Jain Kanakpura,"CHLUKYA	ROOM 304	A BLOCK",Kanakpura Bangalore,5.2.2.0.301,8,52,125.17.13.54,58495,10.0.44.181,Discovered,1.68E+12,1.71E+12,0,1
80:BC:37:0D:65:50,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.12E+11,4.05E+15,Jain Kanakpura,"SUVUDHI GIRLS HOSTEL	ROOM 307",Kanakpura Bangalore,5.2.2.0.301,1,100,125.17.13.54,38632,10.0.44.80,Discovered,1.68E+12,1.71E+12,0,1
80:BC:37:0D:66:10,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.12E+11,4.05E+15,Jain Kanakpura,"JIRS 	ROOM 115",Kanakpura Bangalore,5.2.2.0.301,6,149,125.17.13.54,59155,10.0.44.254,Discovered,1.68E+12,1.71E+12,0,1
80:BC:37:0D:66:20,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.12E+11,4.05E+15,Jain Kanakpura,"HOYSALA 	ROOM 107	D BLOCK",Kanakpura Bangalore,5.2.2.0.301,11,48,125.17.13.54,50426,10.0.44.153,Discovered,1.68E+12,1.71E+12,0,1
80:BC:37:0D:66:A0,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.12E+11,4.05E+15,Jain Kanakpura,"HOYSALA 	ROOM 307	C BLOCK",Kanakpura Bangalore,5.2.2.0.301,8,161,125.17.13.54,54532,10.0.44.143,Discovered,1.68E+12,1.71E+12,0,1
80:BC:37:0D:67:70,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.12E+11,4.05E+15,Jain Kanakpura,"CHLUKYA	ROOM 07	A BLOCK",Kanakpura Bangalore,5.2.2.0.301,2,104,125.17.13.54,52801,10.0.44.168,Discovered,1.68E+12,1.71E+12,0,1
80:BC:37:0D:67:C0,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.12E+11,4.05E+15,Jain Kanakpura,Set-Academy Room No.313-B,Bangalore,5.2.2.0.301,3,36,125.17.13.54,54559,10.0.45.64,Discovered,1.69E+12,1.71E+12,3,1
80:BC:37:0D:68:60,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.12E+11,4.05E+15,Jain Kanakpura,"SUVUDHI GIRLS HOSTEL	ROOM 201",Kanakpura Bangalore,5.2.2.0.301,9,36,125.17.13.54,44097,10.0.44.76,Discovered,1.68E+12,1.71E+12,0,1
80:BC:37:0D:69:20,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.12E+11,4.05E+15,Jain Kanakpura,"HOYSALA 	ROOM 105	D BLOCK",Kanakpura Bangalore,5.2.2.0.301,10,100,125.17.13.54,52543,10.0.44.152,Discovered,1.68E+12,1.71E+12,0,1
80:BC:37:0D:6A:70,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.12E+11,4.05E+15,Jain Kanakpura,"HOYSALA 	ROOM 101	D BLOCK",Kanakpura Bangalore,5.2.2.0.301,11,157,125.17.13.54,53748,10.0.44.149,Discovered,1.68E+12,1.71E+12,1,1
80:BC:37:0D:6A:A0,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.12E+11,4.05E+15,Jain Kanakpura,"JIRS 	ROOM 119",Kanakpura Bangalore,5.2.2.0.301,4,56,125.17.13.54,57244,10.0.45.3,Discovered,1.68E+12,1.71E+12,3,1
80:BC:37:0D:6A:D0,83c8c69b-eb1d-4763-adff-51c19478e009,fb1037b3-a55e-4688-90cb-7a230d63cb41,3.12E+11,4.05E+15,NSE Kohinoor,Near noc room left//NCHM IT,KURLA MUMBAI,5.2.2.0.301,6,132,125.20.72.26,58636,10.0.2.8,Discovered,1.70E+12,1.70E+12,0,1
80:BC:37:0D:6A:E0,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.12E+11,4.05E+15,Jain Kanakpura,"JIRS 	ROOM 09",Kanakpura Bangalore,5.2.2.0.301,11,136,125.17.13.54,56194,10.0.45.14,Discovered,1.68E+12,1.71E+12,3,1
80:BC:37:0D:6B:00,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.12E+11,4.05E+15,Jain Kanakpura,"CHLUKYA	ROOM 105	C BLOCK",Kanakpura Bangalore,5.2.2.0.301,8,56,125.17.13.54,58954,10.0.44.212,Discovered,1.68E+12,1.71E+12,0,1
80:BC:37:0D:6B:30,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.12E+11,4.05E+15,Jain Kanakpura,"HOYSALA 	ROOM 305	D BLOCK",Kanakpura Bangalore,5.2.2.0.301,5,100,125.17.13.54,55921,10.0.44.162,Discovered,1.68E+12,1.71E+12,0,1
80:BC:37:0D:6B:40,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.12E+11,4.05E+15,Jain Kanakpura,"HOYSALA 	ROOM 04	C BLOCK",Kanakpura Bangalore,5.2.2.0.301,9,36,125.17.13.54,56804,10.0.44.126,Discovered,1.68E+12,1.71E+12,0,1
80:BC:37:0D:8D:30,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.12E+11,4.05E+15,Jain Kanakpura,"CHLUKYA	ROOM 02	C BLOCK",Kanakpura Bangalore,5.2.2.0.301,4,104,125.17.13.54,35359,10.0.44.205,Discovered,1.68E+12,1.71E+12,0,1
80:BC:37:0D:8D:40,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.12E+11,4.05E+15,Jain Kanakpura,"HOYSALA 	ROOM 107	A BLOCK",Kanakpura Bangalore,5.2.2.0.301,9,132,125.17.13.54,58420,10.0.44.93,Discovered,1.68E+12,1.71E+12,1,1
80:BC:37:0D:91:50,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.12E+11,4.05E+15,Jain Kanakpura,"CHLUKYA	ROOM 305	A BLOCK",Kanakpura Bangalore,5.2.2.0.301,3,157,125.17.13.54,41968,10.0.44.182,Discovered,1.68E+12,1.71E+12,0,1
80:BC:37:0D:93:C0,64cf4888-ab0b-43a5-8ccb-aba25f017a0c,df4aacb2-7862-4e10-bc86-98d1e1a68d0f,3.12E+11,4.05E+15,NSE BKC,4th Floor -A-Wing Rack Area,Mumbai,5.2.2.0.301,1,157,122.186.172.34,36746,192.168.10.187,Discovered,1.68E+12,1.71E+12,2,1
80:BC:37:0D:94:80,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.12E+11,4.05E+15,Jain Kanakpura,"JIRS 	ROOM 105",Kanakpura Bangalore,5.2.2.0.301,10,40,125.17.13.54,54189,10.0.45.20,Discovered,1.68E+12,1.71E+12,3,1
80:BC:37:0D:95:70,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.12E+11,4.05E+15,Jain Kanakpura,"SUVUDHI GIRLS HOSTEL	ROOM 01",Kanakpura Bangalore,5.2.2.0.301,10,100,125.17.13.54,32769,10.0.44.62,Discovered,1.68E+12,1.71E+12,2,1
80:BC:37:0D:99:40,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.12E+11,4.05E+15,Jain Kanakpura,"HOYSALA 	ROOM 203	A BLOCK",Kanakpura Bangalore,5.2.2.0.301,11,149,125.17.13.54,40060,10.0.44.95,Discovered,1.68E+12,1.71E+12,0,1
80:BC:37:0D:99:50,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.12E+11,4.05E+15,Jain Kanakpura,"JIRS 	ROOM 112",Kanakpura Bangalore,5.2.2.0.301,11,36,125.17.13.54,59361,10.0.44.252,Discovered,1.68E+12,1.71E+12,2,1
80:BC:37:0D:99:D0,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.12E+11,4.05E+15,Jain Kanakpura,"CHLUKYA	ROOM 104	A BLOCK",Kanakpura Bangalore,5.2.2.0.301,7,52,125.17.13.54,60366,10.0.44.171,Discovered,1.68E+12,1.71E+12,0,1
80:BC:37:0D:9A:10,29f16097-ce14-433a-9874-43ceee97f808,57f51c14-6026-48e3-bff3-62a822c00ed9,3.12E+11,4.05E+15,Atos Syntel,"5th Floor ,Inside the Meeting Room -2",PUNE,5.2.2.0.301,6,161,182.78.48.3,40820,10.0.4.68,Discovered,1.68E+12,1.71E+12,0,1
80:BC:37:0D:9A:60,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.12E+11,4.05E+15,Jain Kanakpura,"HOYSALA 	ROOM 04	D BLOCK",Kanakpura Bangalore,5.2.2.0.301,1,149,125.17.13.54,35265,10.0.44.146,Discovered,1.68E+12,1.71E+12,1,1
80:BC:37:0D:9B:10,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.12E+11,4.05E+15,Jain Kanakpura,"HOYSALA 	ROOM 301	A BLOCK",Kanakpura Bangalore,5.2.2.0.301,6,116,125.17.13.54,40984,10.0.44.99,Discovered,1.68E+12,1.71E+12,0,1
80:BC:37:0D:9B:30,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.12E+11,4.05E+15,Jain Kanakpura,Set-Academy Room No.113-C,Bangalore,5.2.2.0.301,13,136,125.17.13.54,45459,10.0.45.47,Discovered,1.69E+12,1.71E+12,2,1
80:BC:37:0D:9B:40,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.12E+11,4.05E+15,Jain Kanakpura,"HOYSALA 	ROOM 305	C BLOCK",Kanakpura Bangalore,5.2.2.0.301,8,56,125.17.13.54,55639,10.0.44.142,Discovered,1.68E+12,1.71E+12,0,1
80:BC:37:0D:9B:D0,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.12E+11,4.05E+15,Jain Kanakpura,Set-Academy Room No.326-B,Bangalore,5.2.2.0.301,4,100,125.17.13.54,50943,10.0.45.69,Discovered,1.69E+12,1.71E+12,6,1
80:BC:37:0D:9C:20,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.12E+11,4.05E+15,Jain Kanakpura,"FIRE  TEST LAB/UL LAB	TRAINING ROOM",Kanakpura Bangalore,5.2.2.0.301,6,36,125.17.13.54,52148,10.0.45.34,Discovered,1.68E+12,1.71E+12,6,1
80:BC:37:0D:9C:C0,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.12E+11,4.05E+15,Jain Kanakpura,"CHLUKYA	ROOM 202	A BLOCK",Kanakpura Bangalore,5.2.2.0.301,4,44,125.17.13.54,58581,10.0.44.175,Discovered,1.69E+12,1.71E+12,0,1
80:BC:37:0D:9D:B0,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.12E+11,4.05E+15,Jain Kanakpura,"JIRS 	ROOM 11",Kanakpura Bangalore,5.2.2.0.301,5,108,125.17.13.54,53956,10.0.45.8,Discovered,1.68E+12,1.71E+12,3,1
80:BC:37:0D:9E:80,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.12E+11,4.05E+15,Jain Kanakpura,"SUVUDHI GIRLS HOSTEL	ROOM 214",Kanakpura Bangalore,5.2.2.0.301,10,120,125.17.13.54,41454,10.0.44.72,Discovered,1.68E+12,1.71E+12,0,1
80:BC:37:0D:9E:F0,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.12E+11,4.05E+15,Jain Kanakpura,"SUVUDHI GIRLS HOSTEL	ROOM 315",Kanakpura Bangalore,5.2.2.0.301,12,36,125.17.13.54,60889,10.0.44.77,Discovered,1.68E+12,1.71E+12,0,1
80:BC:37:0D:9F:B0,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.12E+11,4.05E+15,Jain Kanakpura,"HOYSALA 	ROOM 05	D BLOCK",Kanakpura Bangalore,5.2.2.0.301,3,36,125.17.13.54,35991,10.0.44.147,Discovered,1.68E+12,1.71E+12,0,1
80:BC:37:0D:9F:C0,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.12E+11,4.05E+15,Jain Kanakpura,"CHLUKYA	ROOM 301	A BLOCK",Kanakpura Bangalore,5.2.2.0.301,9,132,125.17.13.54,44949,10.0.44.179,Discovered,1.68E+12,1.71E+12,0,1
80:BC:37:0D:A3:20,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.12E+11,4.05E+15,Jain Kanakpura,"HOYSALA 	ROOM 201	B BLOCK",Kanakpura Bangalore,5.2.2.0.301,8,40,125.17.13.54,56614,10.0.44.114,Discovered,1.68E+12,1.71E+12,1,1
80:BC:37:0D:A7:60,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.12E+11,4.05E+15,Jain Kanakpura,"JIRS 	CHIF EXECUTIVE OFFICER",Kanakpura Bangalore,5.2.2.0.301,6,100,125.17.13.54,44111,10.0.45.30,Discovered,1.68E+12,1.71E+12,2,1
80:BC:37:0D:AA:D0,8706b60a-7183-41cd-a732-0a32b7150438,aa878c85-a6ad-44ea-9a28-0ac71a1b6696,3.12E+11,4.05E+15,GENPACT,"G - Floor	Training room","Warangal, Telangna",5.2.2.0.301,6,112,125.20.239.134,60887,10.0.30.10,Discovered,1.68E+12,1.70E+12,0,1
80:BC:37:0D:AB:90,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.12E+11,4.05E+15,Jain Kanakpura,"CHLUKYA	ROOM 01	A BLOCK",Kanakpura Bangalore,5.2.2.0.301,11,52,125.17.13.54,56140,10.0.44.164,Discovered,1.68E+12,1.71E+12,1,1
80:BC:37:0D:AC:50,83c8c69b-eb1d-4763-adff-51c19478e009,fb1037b3-a55e-4688-90cb-7a230d63cb41,3.12E+11,4.05E+15,NSE Kohinoor,Meeting room/TELECOM ROOM,KURLA MUMBAI,5.2.2.0.301,11,116,125.20.72.27,56737,10.0.2.11,Discovered,1.70E+12,1.71E+12,7,1
80:BC:37:0D:AE:70,64cf4888-ab0b-43a5-8ccb-aba25f017a0c,df4aacb2-7862-4e10-bc86-98d1e1a68d0f,3.12E+11,4.05E+15,NSE BKC,4th Floor -A-Wing Meeting Passage Area,Mumbai,5.2.2.0.301,11,48,122.186.172.34,35317,192.168.10.183,Discovered,1.68E+12,1.71E+12,8,1
80:BC:37:0D:AF:90,8706b60a-7183-41cd-a732-0a32b7150438,aa878c85-a6ad-44ea-9a28-0ac71a1b6696,3.12E+11,4.05E+15,GENPACT,"G - Floor	HR Cabin near","Warangal, Telangna",5.2.2.0.301,1,124,125.20.239.134,46573,10.0.30.7,Discovered,1.68E+12,1.70E+12,0,1
80:BC:37:0D:B0:D0,79843b6f-b6f1-4942-8273-79c3345c26e6,208f6e09-ff7d-4098-910d-f710b790f35c,3.12E+11,4.04E+15,Infosys BPM Limited,Infosys BPM Limited 2nd Floor Work-station,Navalur Chennai,5.2.2.0.301,11,116,125.20.30.41,36665,10.0.12.72,Discovered,1.68E+12,1.71E+12,14,1
80:BC:37:0D:B1:20,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.12E+11,4.05E+15,Jain Kanakpura,"HOYSALA 	ROOM 305	A BLOCK",Kanakpura Bangalore,5.2.2.0.301,1,44,125.17.13.54,51360,10.0.44.102,Discovered,1.68E+12,1.71E+12,0,1
80:BC:37:0D:B1:C0,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.12E+11,4.05E+15,Jain Kanakpura,"CHLUKYA	ROOM 304	B BLOCK",Kanakpura Bangalore,5.2.2.0.301,12,132,125.17.13.54,47322,10.0.44.201,Discovered,1.68E+12,1.71E+12,0,1
80:BC:37:0D:B3:00,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.12E+11,4.05E+15,Jain Kanakpura,"CHLUKYA	ROOM 201	D BLOCK",Kanakpura Bangalore,5.2.2.0.301,5,153,125.17.13.54,60599,10.0.44.234,Discovered,1.69E+12,1.71E+12,0,1
80:BC:37:0D:B3:60,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.12E+11,4.05E+15,Jain Kanakpura,Set-Academy Room No.301,kanakpura Bangalore,5.2.2.0.301,9,44,125.17.13.54,45666,10.0.44.11,Discovered,1.68E+12,1.71E+12,1,1
80:BC:37:0D:B4:C0,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.12E+11,4.05E+15,Jain Kanakpura,"CHLUKYA	ROOM 102	C BLOCK",Kanakpura Bangalore,5.2.2.0.301,12,124,125.17.13.54,48867,10.0.44.210,Discovered,1.68E+12,1.71E+12,0,1
80:BC:37:0D:B5:40,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.12E+11,4.05E+15,Jain Kanakpura,Set-Academy Room No.326-A,Bangalore,5.2.2.0.301,2,56,125.17.13.54,45526,10.0.45.67,Discovered,1.69E+12,1.71E+12,15,1
80:BC:37:18:32:20,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.22E+11,4.05E+15,Jain Kanakpura,Set-Academy Room No.115-A,Bangalore,5.2.2.0.301,7,120,125.17.13.54,38588,10.0.45.49,Discovered,1.69E+12,1.71E+12,1,1
80:BC:37:19:65:60,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.32E+11,4.05E+15,Jain Kanakpura,Set-Academy Room No.115-B,Bangalore,5.2.2.0.301,5,149,125.17.13.54,39935,10.0.45.52,Discovered,1.69E+12,1.71E+12,1,1
80:BC:37:19:67:10,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.32E+11,4.05E+15,Jain Kanakpura,Set-Academy Room No.115-C,Bangalore,5.2.2.0.301,6,120,125.17.13.54,52605,10.0.45.54,Discovered,1.69E+12,1.71E+12,0,1
80:BC:37:19:68:40,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.32E+11,4.05E+15,Jain Kanakpura,Set-Academy Room No.313-B,Bangalore,5.2.2.0.301,5,100,125.17.13.54,46673,10.0.45.63,Discovered,1.69E+12,1.71E+12,1,1
80:BC:37:19:F4:50,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.32E+11,4.05E+15,Jain Kanakpura,"JIRS 	VISITER LOVNGE",Kanakpura Bangalore,5.2.2.0.301,5,132,125.17.13.54,52035,10.0.45.27,Discovered,1.68E+12,1.71E+12,1,1
80:BC:37:19:F4:70,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.32E+11,4.05E+15,Jain Kanakpura,"CHLUKYA	ROOM 107	C BLOCK",Kanakpura Bangalore,5.2.2.0.301,11,52,125.17.13.54,52640,10.0.44.213,Discovered,1.68E+12,1.71E+12,0,1
80:BC:37:19:F4:D0,64cf4888-ab0b-43a5-8ccb-aba25f017a0c,df4aacb2-7862-4e10-bc86-98d1e1a68d0f,3.32E+11,4.05E+15,NSE BKC,"Wing B2- 3rd Floor	Near Joshi Sir Cabin Area",Mumbai,5.2.2.0.301,1,40,122.186.172.34,55114,192.168.10.194,Discovered,1.70E+12,1.71E+12,27,1
80:BC:37:19:F6:40,64cf4888-ab0b-43a5-8ccb-aba25f017a0c,df4aacb2-7862-4e10-bc86-98d1e1a68d0f,3.32E+11,4.05E+15,NSE BKC,"Wing B1 - 4th  Floor 	Right side work Station",Mumbai,5.2.2.0.301,11,149,122.186.172.34,34745,192.168.10.200,Discovered,1.70E+12,1.71E+12,12,1
80:BC:37:19:F6:50,64cf4888-ab0b-43a5-8ccb-aba25f017a0c,df4aacb2-7862-4e10-bc86-98d1e1a68d0f,3.32E+11,4.05E+15,NSE BKC,3rd Floor -A-Wing MAIN ENTRANCE,Mumbai,5.2.2.0.301,11,48,122.186.172.34,33027,192.168.10.168,Discovered,1.68E+12,1.71E+12,22,1
80:BC:37:19:F6:E0,64cf4888-ab0b-43a5-8ccb-aba25f017a0c,df4aacb2-7862-4e10-bc86-98d1e1a68d0f,3.32E+11,4.05E+15,NSE BKC,7th Floor -A-Wing BOARD ROOM,Mumbai,5.2.2.0.301,11,36,122.186.172.34,49357,192.168.10.181,Discovered,1.68E+12,1.71E+12,0,1
80:BC:37:19:F7:B0,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.32E+11,4.05E+15,Jain Kanakpura,"HOYSALA 	ROOM 301	D BLOCK",Kanakpura Bangalore,5.2.2.0.301,5,116,125.17.13.54,60940,10.0.44.159,Discovered,1.68E+12,1.71E+12,0,1
80:BC:37:19:F7:C0,64cf4888-ab0b-43a5-8ccb-aba25f017a0c,df4aacb2-7862-4e10-bc86-98d1e1a68d0f,3.32E+11,4.05E+15,NSE BKC,2nd Floor B1 WING Last Cubicle near exit door,Mumbai,5.2.2.0.301,6,36,122.186.172.34,55928,192.168.10.190,Discovered,1.68E+12,1.71E+12,3,1
80:BC:37:19:F8:10,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.32E+11,4.05E+15,Jain Kanakpura,"CHLUKYA	ROOM 307	B BLOCK",Kanakpura Bangalore,5.2.2.0.301,6,64,125.17.13.54,34269,10.0.44.203,Discovered,1.68E+12,1.71E+12,0,1
80:BC:37:19:F8:A0,64cf4888-ab0b-43a5-8ccb-aba25f017a0c,df4aacb2-7862-4e10-bc86-98d1e1a68d0f,3.32E+11,4.05E+15,NSE BKC,7th Floor -A-Wing MEETING ROOM 1,Mumbai,5.2.2.0.301,1,48,122.186.172.34,33022,192.168.10.177,Discovered,1.68E+12,1.71E+12,1,1
80:BC:37:19:F9:90,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.32E+11,4.05E+15,Jain Kanakpura,"HOYSALA 	ROOM 303	D BLOCK",Kanakpura Bangalore,5.2.2.0.301,2,64,125.17.13.54,47415,10.0.44.160,Discovered,1.68E+12,1.71E+12,0,1
80:BC:37:19:F9:A0,64cf4888-ab0b-43a5-8ccb-aba25f017a0c,df4aacb2-7862-4e10-bc86-98d1e1a68d0f,3.32E+11,4.05E+15,NSE BKC,6th Floor -A-Wing Vasudev Rao Cabin,Mumbai,5.2.2.0.301,11,44,122.186.172.34,37750,192.168.10.172,Discovered,1.68E+12,1.71E+12,16,1
80:BC:37:19:F9:F0,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.32E+11,4.05E+15,Jain Kanakpura,Set-Academy Room No.309,Kanakpura Bangalore,5.2.2.0.301,7,132,122.187.109.194,37387,10.0.44.36,Discovered,1.68E+12,1.69E+12,0,1
80:BC:37:19:FB:80,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.32E+11,4.05E+15,Jain Kanakpura,"JIRS 	ROOM 03",Kanakpura Bangalore,5.2.2.0.301,8,132,125.17.13.54,60001,10.0.45.10,Discovered,1.68E+12,1.71E+12,1,1
80:BC:37:19:FB:E0,64cf4888-ab0b-43a5-8ccb-aba25f017a0c,df4aacb2-7862-4e10-bc86-98d1e1a68d0f,3.32E+11,4.05E+15,NSE BKC,3rd Floor -A-Wing Account Department,Mumbai,5.2.2.0.301,6,157,122.186.172.34,39420,192.168.10.170,Discovered,1.68E+12,1.71E+12,22,1
80:BC:37:19:FC:00,64cf4888-ab0b-43a5-8ccb-aba25f017a0c,df4aacb2-7862-4e10-bc86-98d1e1a68d0f,3.32E+11,4.05E+15,NSE BKC,B2 Wing  5 th Floor R .R Site User Area,Mumbai,5.2.2.0.301,11,36,122.186.172.34,33612,192.168.10.192,Discovered,1.70E+12,1.71E+12,28,1
80:BC:37:19:FC:A0,64cf4888-ab0b-43a5-8ccb-aba25f017a0c,df4aacb2-7862-4e10-bc86-98d1e1a68d0f,3.32E+11,4.05E+15,NSE BKC,B2 3rd FLR In Front Of Mukesh Sir Cabin,Mumbai,5.2.2.0.301,1,36,122.186.172.34,48484,192.168.10.188,Discovered,1.69E+12,1.71E+12,23,1
80:BC:37:19:FC:C0,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.32E+11,4.05E+15,Jain Kanakpura,"CHLUKYA	ROOM 301	C BLOCK",Kanakpura Bangalore,5.2.2.0.301,2,36,125.17.13.54,39188,10.0.44.219,Discovered,1.68E+12,1.71E+12,0,1
80:BC:37:1A:05:10,64cf4888-ab0b-43a5-8ccb-aba25f017a0c,df4aacb2-7862-4e10-bc86-98d1e1a68d0f,3.32E+11,4.05E+15,NSE BKC,"Wing B2- 4th Floor	Lobby Right user Area",Mumbai,5.2.2.0.301,11,157,122.186.172.34,53708,192.168.10.193,Discovered,1.70E+12,1.71E+12,13,1
